VOYAGE_ID,VESSEL_ID,VESSEL_TYPE_ID,VOYAGE_START_TS,MILES_BALLAST,MILES_LOADED,MILES_TOTAL,DAYS_AT_SEA,DAYS_IN_PORT_TOTAL,DAYS_TOTAL,HAS_CANAL_PASSAGE,CANAL_COST,CANAL_1_ID,CANAL_2_ID,VOYAGE_STATUS,VOYAGE_START_DATE,VESSEL_NAME,DWT_SUMMER,DRAFT_SUMMER,LOA,BEAM,BUILT_YEAR,FLAG_ID,N_CARGO_ROWS,N_UNIQUE_CARGO,TOTAL_CARGO_QUANTITY,HOURS_PER_NM,BALLAST_FRAC,MONTH_NO,YEAR,VOYAGE_YEAR_MONTH,VESSEL_AGE_YEARS
1099044,1040617,1038665,30-JAN-22,634.0,1145.0,1779.0,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07532321528948847,0.3563799887577291,1,2022,2022-01,0.0
1604339,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1638550,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1069533,1040617,1038665,30-JAN-22,634.0,1145.0,1779.0,5.989369980300799,0,11.4893699803008,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.08080094408500234,0.3563799887577291,1,2022,2022-01,0.0
1078804,1040617,1038665,30-JAN-22,634.0,1145.0,1779.0,6.000527898870857,0,11.500527898870857,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.08095147249741459,0.3563799887577291,1,2022,2022-01,0.0
1720561,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1819949,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1548325,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1599872,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1610602,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1069277,1040617,1038665,30-JAN-22,634.0,1145.0,1779.0,5.989369980300799,0,11.4893699803008,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.08080094408500234,0.3563799887577291,1,2022,2022-01,0.0
1089257,1040617,1038665,30-JAN-22,634.0,1145.0,1779.0,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07532321528948847,0.3563799887577291,1,2022,2022-01,0.0
1829829,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1860164,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1068729,1040617,1038665,30-JAN-22,634.0,1145.0,1779.0,5.989369980300799,0,11.4893699803008,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.08080094408500234,0.3563799887577291,1,2022,2022-01,0.0
1086447,1040617,1038665,30-JAN-22,634.0,1145.0,1779.0,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07532321528948847,0.3563799887577291,1,2022,2022-01,0.0
1608549,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1652917,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1068989,1040617,1038665,30-JAN-22,634.0,1145.0,1779.0,5.989369980300799,0,11.4893699803008,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.08080094408500234,0.3563799887577291,1,2022,2022-01,0.0
1088675,1040617,1038665,30-JAN-22,634.0,1145.0,1779.0,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07532321528948847,0.3563799887577291,1,2022,2022-01,0.0
1564656,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1094515,1040617,1038665,30-JAN-22,634.0,1145.0,1779.0,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07532321528948847,0.3563799887577291,1,2022,2022-01,0.0
1095902,1040617,1038665,30-JAN-22,634.0,1145.0,1779.0,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07532321528948847,0.3563799887577291,1,2022,2022-01,0.0
1146982,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1512229,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1854936,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1871863,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1887879,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1125021,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1202496,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1443456,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1452492,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.32916666666667,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,1.0,1.0,36002.312,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
1947411,1040617,1038665,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,5.583333333333334,0,47.329166666666666,0,0,,,P,2022-01-30,Dee4 Juniper,49999.0,0.0,0.0,0.0,2022.0,410120.0,,,,0.07529365191076244,0.3564106778816939,1,2022,2022-01,0.0
