"VOYAGE_ID","VESSEL_ID","VOYAGE_STATUS","ESTIMATED_VOYAGE_START_DATE","HAS_CANAL_PASSAGE","IS_BALLAST","CANAL_COST","MILES_DIRECT","MILES_BALLAST","MILES_LOADED","DAYS_TOTAL_AT_SEA","DAYS_TOTAL_IN_PORT","DAYS_BALLAST","DAYS_LOADED","DAYS_WAITING","ORIGIN_PORT_ID","DEST_PORT_ID","RP_BALLAST_ID","RP_LOADED_ID","TERMINAL_ID","LAYCAN_START_UTC","LAYCAN_END_UTC","FREIGHT","GROSS_FREIGHT","NET_FREIGHT","FREIGHT_COST","PORT_COST","HANDLING_COST","VOYAGE_CANAL_COST","FO_COST","DO_COST","VARIOUS_COST","VARIOUS_REVENUE","RUNNING_COST","RUNNING_COST_PER_DAY"
1946704,1041179,"P",07-AUG-25,0,0,0,,1473.493817838319,1647.600731489486,10.503683579468575,0,4.95887342541742,5.544810154051155,0,100955,,,,,09-JUL-25,09-AUG-25,1199000,1199000,1199000,0,0,0,0,0,0,0,0,0,0
1951400,1040549,"T",10-MAY-25,0,0,0,,11450.575320316793,11392.051740422952,76.87422568518184,0,38.5355900202969,38.33863566488494,0,100195,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1957381,1042074,"T",22-AUG-25,0,0,0,,0,0,50,0,0,50,2,100817,,,,,,,1875000,1875000,1851562.5,0,0,0,0,0,0,0,0,0,0
1959139,1042784,"T",01-NOV-22,0,0,0,,2018.7540054761068,5839.491835513732,26.442013246920933,0,6.79388367227536,19.648129574645573,0,101967,,,,,19-AUG-25,20-AUG-25,1635900,1635900,1574553.75,0,245000,0,0,0,0,0,0,0,0
1976375,1040617,"T",10-MAY-24,0,0,0,,1634.9708725610087,4403.609622115407,20.322145895545628,0,5.502305821118779,14.819840074426848,0,103154,,,,,,,2000000,2000000,1925000,0,95000,0,0,0,0,0,0,0,0
1976979,1040617,"T",10-MAY-24,0,0,0,,1824.4625989385609,5574.886213048586,24.901656850761725,0,6.140018361812464,18.76163848894926,0,103154,,,,,15-OCT-25,15-OCT-25,250000,250000,240625,0,270000,0,0,0,0,0,0,0,0
1981487,1042074,"T",22-AUG-25,0,0,0,,8305.000842394145,0,79.06750848504674,0,29.067508485046737,50,0,102379,,,,,,,2000000,2000000,1925000,0,0,0,0,0,0,0,0,0,0
1988372,1041179,"T",26-JUL-25,0,0,0,,1928.0756007269456,4363.345454704852,21.173051628857014,0,6.488715963984913,14.6843356648721,0,103793,,,,,,,1250549.9999999998,1250549.9999999998,1203654.3749999998,0,48000,0,0,0,0,25000,0,0,0
2003443,1038877,"T",20-JUL-25,0,0,0,,8822.318553725374,4226.843637528836,45.67206766938973,0,30.878114938038806,14.793952731350924,0,103029,,,,,15-AUG-25,16-AUG-25,0,200000,200000,0,0,0,0,0,0,0,0,0,0
2007876,1041620,"T",15-AUG-25,0,0,0,,3143.774194860468,1645.312738561397,16.761804266976526,0,11.003209682011638,5.758594584964889,5,100816,,,,,29-AUG-25,30-AUG-25,1500000,1500000,1443750,0,358170.8991077556,0,0,0,0,40000,0,0,0
2008558,1041179,"T",01-AUG-25,0,0,0,,5128.647643589438,12968.872981567036,60.905117488507365,0,17.259871877464455,43.64524561104291,0,103029,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2009513,1041179,"T",03-OCT-25,0,0,0,,12978.376429632104,3421.150584554204,55.19071591312699,0,43.67722836895419,11.513487544172804,0,104420,,,,,18-FEB-25,19-FEB-25,13000,13000,12512.5,0,0,0,0,0,0,0,0,0,0
2011421,1041620,"T",15-AUG-25,0,0,0,,3143.774194860468,1645.312738561397,16.761804266976526,0,11.003209682011638,5.758594584964889,2.522,100816,,,,,29-AUG-25,30-AUG-25,1500000,1500000,1443750,0,358170.8991077556,0,0,0,0,40000,0,0,0
2012008,1650272,"T",30-JUL-25,0,0,0,,1645.312738561397,1645.312738561397,11.517189169929779,0,5.758594584964889,5.758594584964889,6.731,103670,,,,,29-AUG-25,30-AUG-25,1500000,1800000,1743750,0,359029,0,0,0,0,40000,300000,0,0
2022707,1040617,"T",10-MAY-24,0,0,0,,2170.910612940924,6413.037917607622,28.888288323961454,0,7.3059491781665695,21.582339145794887,0,100269,,,,,,,1680000,1680000,1617000,0,335000,0,0,0,0,0,0,0,0
2025146,1042278,"A",26-OCT-22,0,0,0,,156.08559434678205,9189.227586488218,45.525288207980125,0,0.5252882079801264,45,4.25,103932,,,,,,,978750,1578750,1542046.875,0,0,0,0,0,0,15000,600000,0,0
2025723,1042278,"T",15-DEC-22,0,0,0,,0,3421.150584554204,11.513487544172804,0,0,11.513487544172804,0,104526,,,,,05-SEP-25,06-SEP-25,672882,672882,647648.925,0,75000,0,0,0,0,0,0,0,0
2027531,1041179,"T",01-DEC-25,0,0,0,,1928.0756007269456,3180.434383826702,17.192100909555545,0,6.488715963984913,10.703384945570631,0,103793,,,,,,,968905,968905,932571.0625,0,68000,0,0,0,0,25000,0,0,0
2028423,1832345,"T",26-JUN-25,0,0,0,,0,3421.150584554204,11.513487544172804,0,0,11.513487544172804,0,104526,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2029147,1832345,"T",26-JUN-25,0,0,0,,0,3421.150584554204,11.513487544172804,0,0,11.513487544172804,0,104526,,,,,,,672882,672882,664470.975,0,0,0,0,0,0,0,0,0,0
2030911,1042278,"P",26-OCT-22,0,0,0,,156.08559434678205,9189.227586488218,45.525288157952694,0,0.5252881579526923,45,4.25,103932,,,,,,,978750,978750,942046.875,0,0,0,0,0,0,15000,0,0,0
2033455,1042150,"A",22-MAR-26,0,0,0,,2034.9127756120447,13423.57648165076,52.79763981572378,0,6.848264148694382,45.94937566702939,0,105149,,,,,,,3800000,3891900,3749400,0,135000,0,0,0,0,0,91900,0,0
2039325,1040617,"T",10-MAY-24,0,0,0,,1550.82693068019,15240.057372646657,57.4127155584077,0,5.219129590695168,52.19358596771253,0,103154,,,,,,,3000000,3000000,2875000,0,325000,0,0,0,0,130000,0,0,0
2045663,1040617,"D",10-MAY-24,0,1,0,,8091.700661243789,0,27.231684917647367,0,27.231684917647367,0,0,103154,,,,,,,0,0,0,0,75000,0,0,0,0,130000,0,0,0
2049121,1041021,"T",06-JUN-25,0,0,0,,1634.9708725610087,8500.407540451633,35.10944658225409,0,5.502305821118779,29.607140761135305,0,103154,,,,,,,680964.237506112,743025.237506112,717489.0785996327,0,0,0,0,0,0,15000,62061,0,0
2055972,1042278,"T",15-DEC-22,0,0,0,,9189.227586488216,9189.227586488218,75.92528514683534,0,30.925285146835343,45,5,103154,,,,,,,978750,978750,942046.875,0,0,0,0,0,0,50000,0,0,0
2060665,1042784,"T",01-NOV-22,0,0,0,,4402.661845275763,3180.434383826702,25.52003664715673,0,14.8166517015861,10.703384945570631,0,103527,,,,,,,968905,968905,932571.0625,0,68000,0,0,0,0,25000,0,0,0
2061947,1042784,"T",24-NOV-22,0,0,0,,7817.100127676975,4363.345454704852,41.99670885177246,0,27.31237318690036,14.6843356648721,1,102379,,,,,,,1264445.0000000002,1264445.0000000002,1217028.3125000002,0,43000,0,0,0,0,5000,0,0,0
2063270,1042784,"T",01-NOV-22,0,0,0,,4402.661845275763,4363.345454704852,29.500986105703994,0,14.816650440831895,14.6843356648721,1,103527,,,,,,,1264445.0000000002,1264445.0000000002,1217028.3125000002,0,43000,0,0,0,0,5000,0,0,0
2064136,1041918,"A",19-AUG-25,0,1,0,,3395.076311010987,11897.423864279845,53.52375457932587,0,11.882767088538454,41.64098749078741,10,101122,,,,,10-SEP-25,12-SEP-25,4100000,4100000,3946250,0,265000,0,0,0,0,225000,0,0,0
2065717,1042784,"T",01-NOV-22,0,0,0,,1260.5723238013622,4363.345454704852,18.926646369972836,0,4.2423107051007385,14.6843356648721,1,102858,,,,,,,1264445.0000000002,1264445.0000000002,1217028.3125000002,0,43000,0,0,0,0,20000,0,0,0
2067728,1040617,"T",05-MAY-24,0,0,0,,0,5129.837399721669,40,0,0,40,0,103029,,,,,,,800000,800000,800000,0,0,0,0,0,0,0,0,0,0
2068304,1041179,"T",03-OCT-25,0,1,0,,10359.2013963323,0,34.862697006887544,0,34.862697006887544,0,0,104420,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2069196,1043022,"T",12-JUL-25,0,0,0,,12510.52499433884,563.4136301110285,45.75878518557454,0,43.78683748018594,1.9719477053886,0,104417,,,,957274,20-AUG-25,21-AUG-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2070739,1041179,"T",15-APR-25,0,0,0,,3421.1505845542038,3421.150584554204,24.12349771160016,0,12.061748855800078,12.06174885580008,0,101967,,,,,,,961260,961260,925212.75,0,115000,0,0,0,0,20000,0,0,0
2075512,1038877,"T",20-JUL-25,0,0,0,,0,5302.990608129091,18.56046712845182,0,0,18.56046712845182,0,103029,,,,,,,10000,10000,10000,0,0,0,0,0,0,0,0,0,0
2076267,1043022,"T",12-JUL-25,0,0,0,,6231.79187416111,4419.994125705502,37.28125099953314,0,21.811271559563888,15.469979439969254,0,103029,,,,,23-AUG-25,24-AUG-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2076775,1041384,"T",29-JUL-25,0,0,0,,2342.237614903112,3077.4091001501047,18.968763502686258,0,8.197831652160891,10.770931850525367,0,101545,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2077310,1042074,"T",22-AUG-25,0,0,0,,1539.106566346308,7026.273377542167,65.38687298221208,0,5.386872982212078,60,20,100817,,,,,,,1740000,1740000,1718250,0,0,0,0,0,0,0,0,0,0
2077784,1038877,"T",25-APR-25,0,0,0,,4413.249152756335,4411.990361395607,30.888338299531796,0,15.446372034647172,15.441966264884623,0,101122,,,,,12-JUN-25,14-JUN-25,2239055.0000000005,2639055.0000000005,2540090.4375000005,0,180000,0,0,0,0,50000,0,0,0
2078290,1043022,"T",12-JUL-25,0,0,0,,8823.87240452801,0,28.883317565384438,0,28.883317565384438,0,0,103029,,,,,13-AUG-25,14-AUG-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2079402,1042784,"T",01-NOV-22,0,0,0,,1260.5723238013622,11396.297312884337,43.590037526427494,0,4.2423107051007385,39.34772682132676,1,102858,,,,,,,2300000,2300000,2213750,0,103000,0,0,0,0,20000,0,0,0
2082595,1043022,"T",12-JUL-25,0,0,0,,12107.675459722066,12107.675459722068,222.37686410902722,0,42.37686410902723,180,0,103029,,,,,,,5400000,5400000,5400000,0,0,0,0,0,0,0,0,0,0
2084991,1042784,"T",01-NOV-22,0,0,0,,1260.5723238013622,11396.297312884337,43.590037526427494,0,4.2423107051007385,39.34772682132676,1,102858,,,,,,,2300000,2300000,2213750,0,103000,0,0,0,0,20000,0,0,0
2085779,1042784,"T",01-NOV-22,0,0,0,,1260.5723238013622,11396.297312884337,43.590037526427494,0,4.2423107051007385,39.34772682132676,1,102858,,,,,,,2300000,2300000,2213750,0,103000,0,0,0,0,20000,0,0,0
2087156,1042784,"T",01-NOV-22,0,0,0,,469.10872802302276,11396.297312884337,40.926458117558084,0,1.5787312962313267,39.34772682132676,2,103378,,,,,,,2300000,2300000,2213750,0,103000,0,0,0,0,5000,0,0,0
2089558,1042150,"P",22-MAR-26,0,0,0,,2034.9127756120447,13469.718773253537,53.08022703702039,0,6.848264148694382,46.23196288832601,0,105149,,,,,,,3800000,3800000,3657500,0,210000,0,0,0,0,0,0,0,0
2091829,1043022,"T",12-JUL-25,0,0,0,,5963.117057380585,994.2739826808528,24.350868640215033,0,20.870909700832048,3.479958939382985,0,103029,,,,,,,30000,30000,30000,0,0,0,0,0,0,0,0,0,0
2093055,1038877,"T",20-JUL-25,0,0,0,,5150.003976411768,5162.008997764303,36.09204540961625,0,18.02501391744119,18.067031492175058,0,103029,,,,,,,0,0,0,0,0,0,0,0,0,40000,0,0,0
2095525,1041237,"A",26-JUL-25,0,0,0,,5289.917325708312,16534.19433111162,539.5140378511985,0,18.514712403284868,520.9993254479136,0,108623,,,,,,,18199976.39067698,18203976.39067698,17976476.685793515,0,0,0,0,0,0,2500,4000,0,0
2096416,1041237,"P",26-JUL-25,0,0,0,,0,9017.978952931848,90,0,0,90,36,102355,,,,,,,3150000,3150000,3110625,0,0,0,0,0,0,0,0,0,0
2104964,1669802,"T",21-AUG-25,0,0,0,,0,386.9141061970566,1.3021147804708635,0,0,1.3021147804708635,0,104146,,,,,,,20000,20000,20000,0,0,0,0,0,0,0,0,0,0
2106353,1043022,"T",12-JUL-25,0,0,0,,5136.515722630012,71.63556673707758,18.22852951278481,0,17.97780502920504,0.2507244835797715,0,103029,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2106938,1043280,"T",22-MAR-26,0,0,0,,11221.970975264325,71.63556673707754,39.52762289700491,0,39.27689841342514,0.2507244835797714,0,105149,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2108571,1042784,"T",01-NOV-22,0,0,0,,1260.5723238013622,469.1087280230228,5.821042001332065,0,4.2423107051007385,1.578731296231327,1,102858,,,,,,,425000,425000,409062.5,0,43000,0,0,0,0,20000,0,0,0
2109530,1042784,"T",01-NOV-22,0,0,0,,469.10872802302276,469.1087280230228,3.157462592462654,0,1.5787312962313267,1.578731296231327,2,103378,,,,,,,425000,425000,409062.5,0,43000,0,0,0,0,5000,0,0,0
2119524,1668130,"T",17-MAR-25,0,0,0,,0,3421.150584554204,12.061749952322703,0,0,12.061749952322703,2,104526,,,,,,,769007.9999999999,769007.9999999999,740170.1999999998,0,115000,0,0,0,0,15000,0,0,0
2121522,1042784,"T",01-NOV-22,0,0,0,,1848.7537356483106,5865.853700038844,43.59766805917352,0,6.221768564684209,37.37589949448931,0,101967,,,,,04-APR-25,14-APR-25,1840000,1840000,1771000,0,190000,0,0,0,0,40000,0,0,0
2123250,1042784,"T",01-NOV-22,0,0,0,,0,4112.236711352698,13.839258163206194,0,0,13.839258163206194,0,104526,,,,,,,816960,816960,786324,0,90000,0,0,0,0,20000,0,0,0
2123761,1832345,"T",26-JUN-25,0,0,0,,616.3357229911953,10421.137640443478,38.59670060122223,0,2.0742068588382736,36.52249374238396,0,101040,,,,,,,2160000,2160000,2079000,0,402500,0,0,0,0,15000,0,0,0
2128143,1651778,"T",30-JUN-25,0,0,0,,4226.843637528836,35927.53926320071,140.5403401525534,0,14.793952731350924,125.74638742120248,0,104417,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2143065,1043022,"T",12-JUL-25,0,0,0,,47.65240271764022,12301.541396559633,43.222182397984255,0,0.16678340951174078,43.05539898847251,0,103029,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2144271,1043280,"T",22-MAR-26,0,0,0,,6153.83579984429,315.12733283649607,22.64137096438275,0,21.538425299455014,1.1029456649277363,0,103029,,,,,01-SEP-25,02-SEP-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2145048,1042784,"A",01-NOV-22,0,0,0,,6153.83579984429,315.12733283649607,22.770246900037353,0,21.709722222222222,1.060524677815131,0,103029,,,,,,,1250000,1250000,1250000,0,0,0,0,0,0,0,0,0,0
2145486,1041179,"T",03-OCT-25,0,0,0,,2048.6930511082837,2316.5685935929973,14.690784381206235,0,6.894640075845185,7.796144305361049,0,101967,,,,,,,750000,750000,731250,0,0,0,0,0,0,0,0,0,0
2146381,1042784,"P",01-NOV-22,0,0,0,,6153.83579984429,315.12733283649607,21.770549004214182,0,20.71002432639905,1.060524677815131,0,103029,,,,,,,1250000,1250000,1250000,0,0,0,0,0,0,0,0,0,0
2152943,1041077,"A",26-JUN-25,0,0,0,,0,3421.150584554204,11.513487544172804,0,0,11.513487544172804,0,104526,,,,,,,672882,672882,664470.975,0,0,0,0,0,0,0,0,0,0
2153539,1041077,"A",26-JUN-25,0,0,0,,616.3357229911953,10421.137640443478,38.59670060122223,0,2.0742068588382736,36.52249374238396,0,101040,,,,,,,2160000,3088180,3007180,0,402500,0,0,0,0,15000,928180,0,0
2155044,1041077,"P",26-JUN-25,0,0,0,,0,3421.150584554204,11.513487544172804,0,0,11.513487544172804,0,104526,,,,,,,672882,672882,664470.975,0,0,0,0,0,0,0,0,0,0
2155815,1041077,"P",26-JUN-25,0,0,0,,616.3357229911953,10421.137640443478,38.59670060122223,0,2.0742068588382736,36.52249374238396,0,101040,,,,,,,2160000,2160000,2079000,0,402500,0,0,0,0,15000,0,0,0
2157627,1651778,"T",30-JUN-25,0,0,0,,12077.098627797457,10030.794466825886,78.3776258311817,0,42.269845197291104,36.1077806338906,0,101122,,,,,,,722155.612677812,722155.612677812,722155.612677812,0,0,0,0,0,0,0,0,0,0
2174779,1041918,"T",29-AUG-25,0,0,0,,4416.1848750810495,4416.184875081052,30.913294125567358,0,15.456647062783674,15.456647062783684,3,101122,,,,,,,2474745.0000000005,2586745.0000000005,2493942.0625000005,0,180000,0,0,0,0,50000,112000,0,0
2206280,1668130,"T",02-SEP-25,0,0,0,,71.63556673707758,3461.593282882874,11.890685257616134,0,0.2410812571714363,11.649604000444699,0.392,101122,,,,,03-SEP-25,04-SEP-25,736966.1193657517,736966.1193657517,709329.8898895361,0,130000,0,0,0,0,15000,0,0,0
2209892,1041179,"T",15-APR-25,0,0,0,,3421.1505845542038,5150.003976411759,30.218814157251792,0,12.061748855800078,18.157065301451716,0,101967,,,,,,,961260,961260,925212.75,0,115000,0,0,0,0,20000,0,0,0
2210497,1042278,"T",15-DEC-22,0,0,0,,156.08559434678205,8401.016157418666,50.525288107925256,0,0.5252881079252583,50,4,103932,,,,,,,1087500,1087500,1046718.75,0,0,0,0,0,0,15000,0,0,0
2212414,1041179,"T",03-OCT-25,0,0,0,,12978.376429632104,226.9046168993726,44.44084967582708,0,43.67722836895419,0.7636213068728885,0,104420,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2217471,1042784,"T",01-NOV-22,0,0,0,,1848.7537356483106,6077.181986984358,44.34273573750707,0,6.221768564684209,38.12096717282286,878.52,101967,,,,,04-APR-25,14-APR-25,1840000,1840000,1771000,0,190000,0,0,0,0,40000,0,0,0
2218286,1042784,"T",24-NOV-22,0,0,0,,1848.7537356483106,5865.853700038844,25.962621177793306,0,6.2217673795856605,19.740853798207645,0,101967,,,,,,,668710.1200222969,668710.1200222969,668710.1200222969,0,70000,0,0,0,0,0,0,0,0
2372703,1042784,"T",01-NOV-22,0,0,0,,4402.661845275763,4363.345454704852,29.500986105703994,0,14.816650440831895,14.6843356648721,1,103527,,,,,,,1264445.0000000002,1264445.0000000002,1217028.3125000002,0,43000,0,0,0,0,5000,0,0,0
2373236,1042784,"T",24-NOV-22,0,0,0,,3219.7507743976125,3180.434383826702,21.539084667101058,0,10.835699721530426,10.703384945570631,1,103681,,,,,,,1041057.5000000001,1041057.5000000001,1002017.8437500001,0,58000,0,0,0,0,5000,0,0,0
2375353,1042784,"T",24-NOV-22,0,0,0,,4112.236711352701,3421.150584554204,25.352745707379007,0,13.839258163206203,11.513487544172804,0,102379,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2426323,1043022,"T",12-JUL-25,0,0,0,,5124.510701277469,5124.51070127746,35.87157490894225,0,17.93578745447114,17.93578745447111,0,103029,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2494974,1040617,"T",10-MAY-24,0,0,0,,0,3421.150584554204,11.513487544172804,0,0,11.513487544172804,0,104526,,,,,,,0,0,0,0,130000,0,0,0,0,15000,0,0,0
2509355,1042278,"T",15-DEC-22,0,0,0,,1527.4196923179063,12124.321477940877,46.859384144810825,0,5.140354733762185,41.71902941104864,0,103154,,,,,,,2700000,2700000,2598750,0,110000,0,0,0,0,15000,0,0,0
2515710,1042216,"T",09-SEP-25,0,0,0,,0,5150.003976411768,18.15706530145175,0,0,18.15706530145175,0,103029,,,,,,,1305870.0000000002,1305870.0000000002,1256899.8750000002,0,130000,0,0,0,0,0,0,0,0
2537071,1650272,"T",11-SEP-25,0,0,0,,1303.5744958636224,2655.7598384569505,13.857670170122006,0,4.562510735522678,9.295159434599327,8.104,102575,,,,,24-SEP-25,25-SEP-25,2204020.0000000005,2204020.0000000005,2121369.2500000005,0,150000,0,0,0,0,0,0,0,0
2608970,1041179,"T",03-OCT-25,0,0,0,,1396.8229180913627,4559.787212265932,20.04628409254859,0,4.700846358961318,15.345437733587271,0,103793,,,,,,,1044225,1044225,1005066.5625,0,78000,0,0,0,0,20000,0,0,0
2628507,1042216,"T",09-SEP-25,0,0,0,,0,5150.003976411768,18.15706530145175,0,0,18.15706530145175,0,103029,,,,,,,1305870.0000000002,1305870.0000000002,1256899.8750000002,0,130000,0,0,0,0,0,0,0,0
2628928,1041848,"T",21-JUL-25,0,0,0,,0,13342.345875612828,46.698210564644896,0,0,46.698210564644896,4.5,103707,,,,913253,05-OCT-25,06-OCT-25,6000000,6000000,5775000,0,175000,0,0,0,0,0,0,0,0
2630227,1041077,"T",27-JUN-25,0,0,0,,1366.366115095258,3421.150584554204,16.66009745504713,0,4.598347502724426,12.061749952322703,0,102955,,,,,,,704924,704924,678489.35,0,130000,0,0,0,0,20000,0,0,0
2639324,1669802,"A",23-AUG-25,0,0,5000,,7444.788338844149,9483.518723997651,56.97026415379452,0,25.054576140340885,31.915688013453636,0,104416,,,,,23-AUG-25,24-AUG-25,500000,550000,550000,0,22500,0,5000,0,0,25000,50000,0,0
2639982,1043022,"T",12-JUL-25,0,0,0,,9697.797799288055,10549.870859409175,70.86684030544032,0,33.942292297508196,36.92454800793212,0,103029,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2646140,1042278,"T",15-DEC-22,0,0,0,,0,1293.0979452092993,4.351771930992834,0,0,4.351771930992834,0,101426,,,,,,,0,0,0,0,125000,0,0,0,0,20000,0,0,0
2646891,1042278,"T",15-DEC-22,0,0,0,,1634.9708725610087,1436.6359838170251,10.337138458964537,0,5.502305821118779,4.834832637845758,0,103154,,,,,,,0,0,0,0,0,0,0,0,0,20000,0,0,0
2648938,1668130,"T",17-SEP-25,0,0,0,,2048.6930511082837,5161.691353011542,24.95071456735811,0,6.894640732477574,18.056073834880536,0,101967,,,,,,,1752989.5096570253,1752989.5096570253,1687252.403044887,0,135000,0,0,0,0,15000,0,0,0
2652626,1042500,"T",01-NOV-22,0,0,0,,1848.7537356483106,4856.749746941201,23.34492353867323,0,6.2217673795856605,17.123156159087568,0,101967,,,,,04-APR-25,14-APR-25,4140000,4140000,3984750,0,190000,0,0,0,0,80000,0,0,0
2661666,1041848,"T",21-JUL-25,0,0,0,,0,13342.345875612828,46.698210564644896,0,0,46.698210564644896,0,103707,,,,,09-OCT-25,10-OCT-25,6000000,6000000,5775000,0,0,0,0,0,0,0,0,0,0
2662321,1668130,"A",18-SEP-25,0,0,0,,2190.889095727782,1647.600731489486,12.917994610827346,0,7.37318445677619,5.544810154051155,0,101371,,,,,24-SEP-25,26-SEP-25,2660000,2660000,2560250,0,0,0,0,0,0,10300.25,0,0,0
2666910,1656475,"T",19-SEP-25,0,0,0,,286.22201849689975,4142.596110083112,15.6144228892244,0,1.0091160908544543,14.605306798369945,0,102292,,,,,21-SEP-25,23-SEP-25,908128.0000000001,908128.0000000001,874073.2000000001,0,105000,0,0,0,0,0,0,0,0
2667528,1668130,"T",19-SEP-25,0,0,0,,2190.889095727782,5150.003976411768,24.85776585817417,0,7.37318445677619,17.48458140139798,0,101371,,,,,,,1218812,1218812,1173106.55,0,130000,0,0,0,0,0,0,0,0
2669637,1042668,"T",19-SEP-25,0,0,0,,71.63556673707758,3421.150584554204,12.314310148783365,0,0.25256129298328633,12.06174885580008,0,101122,,,,,02-OCT-25,03-OCT-25,833092,833092,801851.05,0,130000,0,0,0,0,0,0,0,0
2678693,1043022,"T",12-JUL-25,0,0,0,,6219.786852808566,10702.99111603456,59.22972289095095,0,21.769253984829984,37.460468906120965,0,103029,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2679115,1043022,"T",12-JUL-25,0,0,0,,7268.330873469998,15793.853549339472,80.71764547983315,0,25.439158057144994,55.27848742268815,0,103029,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2684265,1656475,"T",22-SEP-25,0,0,0,,16.344124820953642,714.987206571609,2.444445868245723,0,0.05000000427577838,2.3944458639699446,1.046,102271,,,,,05-OCT-25,07-OCT-25,339068,339068,326352.95,0,60000,0,0,0,0,0,0,0,0
2685351,1042668,"T",22-SEP-25,0,0,0,,71.63556673707758,2651.702722798671,9.165080782091461,0,0.24108123421131877,8.923999547880143,3,101122,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
2689339,1668130,"T",22-SEP-25,0,0,0,,3332.684980890125,3421.150584554204,23.376421115823646,0,11.314672260023567,12.06174885580008,0,101371,,,,,,,833092,833092,801851.05,0,130000,0,0,0,0,0,0,0,0
2711859,1042668,"T",23-SEP-25,0,0,0,,71.63556673707758,3421.150584554204,12.302830090011398,0,0.24108123421131877,12.06174885580008,3,101122,,,,,,,801050,801050,771010.625,0,0,0,0,0,0,15000,0,0,0
2730005,1043488,"A",23-SEP-25,0,0,0,,2048.6930511082837,5832.9620268199615,26.524800743027743,0,6.894640075845185,19.630160667182558,0,101967,,,,,25-SEP-25,26-SEP-25,1250000,1250000,1218750,0,202500,0,0,0,0,0,0,0,0
2731532,1043488,"P",23-SEP-25,0,0,0,,2048.6930511082837,5832.9620268199615,26.524800743027743,0,6.894640075845185,19.630160667182558,0,101967,,,,,25-SEP-25,26-SEP-25,1250000,1250000,1218750,0,202500,0,0,0,0,0,0,0,0
2732472,1042900,"A",12-MAY-25,0,0,0,,3436.294014534624,3436.2940145346215,23.128888888888888,0,11.564444444444444,11.564444444444444,0,100195,,,,,20-MAY-25,21-MAY-25,1396500,1409000,1353140,0,630000,0,0,0,0,0,12500,0,0
2733212,1042784,"A",24-NOV-22,0,0,235000,,545.951226283527,10913.112724654076,38.56415752719386,0,1.8373358576849468,36.726821669508915,0,100343,,,,960119,17-JUL-25,26-SEP-25,2394000,2394000,2298240,0,117500,0,235000,0,0,0,0,0,0
2734566,1042784,"P",24-NOV-22,0,0,235000,,545.951226283527,10913.112724654076,38.56415752719386,0,1.8373358576849468,36.726821669508915,0,100343,,,,960119,17-JUL-25,26-SEP-25,2394000,2394000,2298240,0,117500,0,235000,0,0,0,0,0,0
2735626,1042900,"P",12-MAY-25,0,0,0,,3436.294014534624,3436.2940145346215,23.128902020906114,0,11.56445101045306,11.564451010453054,0,100195,,,,,20-MAY-25,21-MAY-25,1396500,1396500,1340640,0,630000,0,0,0,0,0,0,0,0
2739924,1042784,"T",06-SEP-25,0,0,0,,4549.219983834783,14663.84361142249,66.78528518408207,0,15.309875268765444,51.475409915316625,0,104040,,,,,,,1980000,1980000,1881000,0,175000,0,0,0,0,15000,0,0,0
2745089,1042784,"T",06-SEP-25,0,0,0,,3548.5029593367926,13242.954016755339,61.94207726699882,0,11.94207726699882,50,0,104040,,,,,,,1650000,1650000,1588125,0,110000,0,0,0,0,0,0,0,0
2748132,1042784,"T",06-SEP-25,0,0,0,,4549.219983834783,15509.255368598511,69.41530472117215,0,15.309875268765444,54.10542945240671,0,104040,,,,,,,3165000,3165000,3006750,0,233500,0,0,0,0,15000,0,0,0
2752771,2752276,"T",01-OCT-25,0,0,0,,0,5302.990608129088,23.20058391056476,0,0,23.20058391056476,0,104078,,,,,,,100000,100000,100000,0,0,0,0,0,0,52000,0,0,0
2753390,1042784,"T",01-NOV-22,0,0,0,,1260.5723238013622,4363.345454704852,18.926646369972836,0,4.2423107051007385,14.6843356648721,0,102858,,,,,,,1264445.0000000002,1264445.0000000002,1217028.3125000002,0,43000,0,0,0,0,20000,0,0,0
