"VOYAGE_ID","VESSEL_ID","VOYAGE_START_TS","MILES_BALLAST","MILES_LOADED","MILES_TOTAL","SPEED_BALLAST","SPEED_LOADED","DAYS_AT_SEA","DAYS_IN_PORT_TOTAL","DAYS_TOTAL","DAYS_OFFHIRE","HAS_CANAL_PASSAGE","CANAL_COST","CANAL_1_ID","CANAL_2_ID","VOYAGE_STATUS","VESSEL_TYPE_ID"
1582859,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
2880714,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1239717,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1678290,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
2013572,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1133499,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1142435,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1397832,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1501842,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1453975,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1464257,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1170044,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1290555,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1309118,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1428799,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1953281,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1123313,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1149531,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1379626,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1643731,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1238283,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1656748,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1684163,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1695122,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1670042,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1798411,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1126306,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1730506,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1812363,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1113213,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1214326,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1801849,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1850744,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1143221,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1144069,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1180220,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1321453,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1372228,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1370886,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1874325,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1495630,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1647460,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1341695,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1526585,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1532952,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1097193,1040617,30-JAN-22,634,1145,1779,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1520041,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1595947,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1539355,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1588411,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1686317,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1054395,1040617,30-JAN-22,634,1145,1779,13,13,5.9893699803008,0,11.4893699803008,0,0,0,,,"P",1038665
1691207,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1814961,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1053497,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"A",1038665
1067751,1040617,30-JAN-22,634,1145,1779,13,13,5.989369980300799,0,11.489369980300799,0,0,0,,,"P",1038665
1512229,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1854936,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1871863,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1887879,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1125021,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1933079,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1880128,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1894794,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
2019640,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1580883,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1632715,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1074821,1040617,30-JAN-22,634,1145,1779,13,13,5.989369980300799,0,11.489369980300799,0,0,0,,,"P",1038665
1089845,1040617,30-JAN-22,634,1145,1779,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1992591,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1824746,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1899714,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1902316,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1577671,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1634738,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1474358,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1606477,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1919886,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1928005,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1613842,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1091477,1040617,30-JAN-22,634,1145,1779,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1102869,1040617,30-JAN-22,634,1145,1779,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1706891,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1827115,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1930562,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1099836,1040617,30-JAN-22,634,1145,1779,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1942466,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1964832,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1103847,1040617,30-JAN-22,634,1145,1779,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1616101,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1713865,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1897274,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1972305,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1630554,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1665575,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1627670,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1838133,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1885318,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1204613,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1243719,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1312554,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1716671,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.329166666666666,1,0,0,,,"P",1038665
1108523,1040617,30-JAN-22,634,1145,1779,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1313845,1040617,30-JAN-22,634.3035518153733,1145.3949566168642,1779.6985084322375,13,13,5.583333333333334,0,47.32916666666667,1,0,0,,,"P",1038665
1051407,1042784,20-AUG-22,1660.9284929806392,9065.45709317572,10726.3855861563592,12,13,33.35833333333333,0,63.416675264550264,0,0,0,,,"A",1038665
1061191,1042784,20-AUG-22,1661,8977,10638,12,13,36.26550805942929,0,53.896460440381674,0,0,0,,,"P",1038665
1495627,1042784,20-AUG-22,1660.9284929806392,9065.45709317572,10726.3855861563592,12,13,33.35833333333333,0,64.26667526455026,0,0,0,,,"P",1038665
1452308,1042784,20-AUG-22,1660.9284929806392,9065.45709317572,10726.3855861563592,12,13,33.35833333333333,0,64.26667526455026,0,0,0,,,"P",1038665
1912427,1042784,20-AUG-22,1660.9284929806392,9065.45709317572,10726.3855861563592,12,13,33.35833333333333,0,63.416675264550264,0,0,0,,,"P",1038665
1237028,1042784,20-AUG-22,1660.9284929806392,9065.45709317572,10726.3855861563592,12,13,33.35833333333333,0,64.26667526455026,0,0,0,,,"P",1038665
1086444,1042784,20-AUG-22,1661,9065,10726,12,13,33.35833333333333,0,64.26667526455026,0,0,0,,,"P",1038665
1379623,1042784,20-AUG-22,1660.9284929806392,9065.45709317572,10726.3855861563592,12,13,33.35833333333333,0,64.26667526455026,0,0,0,,,"P",1038665
1453972,1042784,20-AUG-22,1660.9284929806392,9065.45709317572,10726.3855861563592,12,13,33.35833333333333,0,64.26667526455026,0,0,0,,,"P",1038665
1097190,1042784,20-AUG-22,1661,9065,10726,12,13,33.35833333333333,0,64.26667526455026,0,0,0,,,"P",1038665
1357083,1042784,20-AUG-22,1660.9284929806392,9065.45709317572,10726.3855861563592,12,13,33.35833333333333,0,64.26667526455026,0,0,0,,,"P",1038665
1140206,1042784,20-AUG-22,1660.9284929806392,9065.45709317572,10726.3855861563592,12,13,33.35833333333333,0,64.26667526455026,0,0,0,,,"P",1038665
1074818,1042784,20-AUG-22,1661,9056,10717,12,13,36.53242078804962,0,57.58003983566867,0,0,0,,,"P",1038665
1453020,1042278,30-AUG-22,1660.9284929806392,9056.008690577146,10716.9371835577852,13,13,36.0666155215887,0,57.11423456920775,0,0,0,,,"P",1038665
1070479,1042278,30-AUG-22,1660.9284929806392,9056.008690577146,10716.9371835577852,13,13,36.0666155215887,0,57.11423456920775,0,0,0,,,"A",1038665
2875344,1042278,30-AUG-22,1660.9284929806392,9056.008690577146,10716.9371835577852,13,13,36.0666155215887,0,57.11423456920775,0,0,0,,,"P",1038665
1453978,1042278,30-AUG-22,1660.9284929806392,9056.008690577146,10716.9371835577852,13,13,36.0666155215887,0,57.11423456920775,0,0,0,,,"P",1038665
2877709,1042278,30-AUG-22,1660.9284929806392,9056.008690577146,10716.9371835577852,13,13,36.0666155215887,0,57.11423456920775,0,0,0,,,"P",1038665
1072585,1042278,30-AUG-22,1661,9056,10717,13,13,36.0666155215887,0,57.11423456920775,0,0,0,,,"P",1038665
2880268,1042278,30-AUG-22,1660.9284929806392,9056.008690577146,10716.9371835577852,13,13,36.0666155215887,0,57.11423456920775,0,0,0,,,"P",1038665
1059231,1042784,30-AUG-22,1661,8552,10213,13,13,34.369955988566694,0,36.369955988566694,0,0,0,,,"T",1038665
1051812,1042724,22-OCT-22,1661,8871,10532,13,13,35.44291605964153,0,43.109582726308204,0,0,0,,,"T",1038665
1267163,1042278,26-OCT-22,500.6950446149975,386.9141061970566,887.6091508120541,13,13,2.98714618061749,0,3.48714618061749,0,0,0,,,"T",1038665
2875811,1042278,26-OCT-22,156.08559434678205,9189.227586488218,9345.31318083500005,13,13,45.525288207980125,0,49.775288207980125,0,0,0,,,"P",1038665
2025146,1042278,26-OCT-22,156.08559434678205,9189.227586488218,9345.31318083500005,13,13,45.525288207980125,0,49.775288207980125,0,0,0,,,"A",1038665
2877817,1042278,26-OCT-22,156.08559434678205,9189.227586488218,9345.31318083500005,13,13,45.525288207980125,0,49.775288207980125,0,0,0,,,"P",1038665
2880376,1042278,26-OCT-22,156.08559434678205,9189.227586488218,9345.31318083500005,13,13,45.525288207980125,0,49.775288207980125,0,0,0,,,"P",1038665
2030911,1042278,26-OCT-22,156.08559434678205,9189.227586488218,9345.31318083500005,13,13,45.525288157952694,0,49.775288157952694,0,0,0,,,"P",1038665
2878107,1042784,01-NOV-22,6153.83579984429,315.12733283649607,6468.96313268078607,13,13,22.770246900037353,0,23.270246900037353,0,0,0,,,"P",1038665
2652626,1042500,01-NOV-22,1848.7537356483106,4856.749746941201,6705.5034825895116,13,13,23.34492353867323,0,42.89254258629228,0,0,0,,,"T",1038665
2880795,1042784,01-NOV-22,6153.83579984429,315.12733283649607,6468.96313268078607,13,13,22.770246900037353,0,23.270246900037353,0,0,0,,,"P",1038665
2146381,1042784,01-NOV-22,6153.83579984429,315.12733283649607,6468.96313268078607,13,13,21.770549004214182,0,22.270549004214182,0,0,0,,,"P",1038665
1959139,1042784,01-NOV-22,2018.7540054761068,5839.491835513732,7858.2458409898388,13,13,26.442013246920933,0,35.442013246920936,0,0,0,,,"T",1038665
2755288,1042784,01-NOV-22,1747.163709888573,469.1087280230228,2216.2724379115958,13,13,7.45860916604864,0,12.958609166048639,0,0,0,,,"T",1038665
1176764,1042784,01-NOV-22,1848.7537356483106,4856.749746941201,6705.5034825895116,13,13,23.34492353867323,0,33.368733062482754,0,0,0,,,"T",1038665
2372703,1042784,01-NOV-22,4402.661845275763,4363.345454704852,8766.007299980615,13,13,29.500986105703994,0,35.500986105703994,0,0,0,,,"T",1038665
2108571,1042784,01-NOV-22,1260.5723238013622,469.1087280230228,1729.681051824385,13,13,5.821042001332065,0,11.321042001332065,0,0,0,,,"T",1038665
2065717,1042784,01-NOV-22,1260.5723238013622,4363.345454704852,5623.9177785062142,13,13,18.926646369972836,0,24.426646369972836,0,0,0,,,"T",1038665
2060665,1042784,01-NOV-22,4402.661845275763,3180.434383826702,7583.096229102465,13,13,25.52003664715673,0,30.52003664715673,0,0,0,,,"T",1038665
2109530,1042784,01-NOV-22,469.10872802302276,469.1087280230228,938.21745604604556,13,13,3.157462592462654,0,9.657462592462654,0,0,0,,,"T",1038665
