"VOYAGE_ID","VESSEL_ID","VOYAGE_STATUS","ESTIMATED_VOYAGE_START_DATE","HAS_CANAL_PASSAGE","CANAL_COST","MILES_DIRECT","MILES_BALLAST","MILES_LOADED","DAYS_TOTAL_AT_SEA","DAYS_TOTAL_IN_PORT","DAYS_BALLAST","DAYS_LOADED","DAYS_WAITING","ORIGIN_PORT_ID","DEST_PORT_ID","RP_BALLAST_ID","RP_LOADED_ID","LAYCAN_START_UTC","LAYCAN_END_UTC"
1570009,1041768,"P",08-MAY-25,0,0,,0,103.27154745507754,0.3475484770122802,0,0,0.3475484770122802,0,104146,,,,08-MAY-25,08-MAY-25
1571209,1041768,"A",08-MAY-25,0,0,,0,103.27154745507754,0.3475484770122802,0,0,0.3475484770122802,0,104146,,,,08-MAY-25,10-MAY-25
1571798,1041768,"P",08-MAY-25,0,0,,0,103.27154745507754,0.3475484770122802,0,0,0.3475484770122802,0,104146,,,,08-MAY-25,08-MAY-25
1593952,1041179,"T",22-APR-25,0,0,,1473.493817838319,1649.1545822921228,10.508912885054372,0,4.95887342541742,5.550039459636952,0,100955,,,,22-APR-25,22-APR-25
1595146,1041179,"T",13-MAY-25,0,0,,2095.5975480925044,3494.4188467260515,18.81255517487014,0,7.052491748388237,11.760063426481905,0,101967,,,,04-JUN-25,10-JUN-25
1597092,1040617,"T",10-MAY-24,0,0,,0,579.9684529919158,1.9508333333333334,0,0,1.9508333333333334,0,100265,,,,10-MAY-24,10-MAY-24
1597601,1041021,"T",15-APR-25,0,0,,0,5337.39482789429,17.96238644002886,0,0,17.96238644002886,14.752,100269,,,,30-APR-25,01-MAY-25
1598027,1043436,"T",27-JAN-25,0,0,,4419.994125705499,4419.994125705502,29.749960461479326,0,14.874980230739657,14.874980230739668,0,101122,,,,27-JAN-25,27-JAN-25
1598447,1041179,"T",22-APR-25,0,0,,0,1649.1545822921228,5.550039459636952,0,0,5.550039459636952,0,103029,,,,22-APR-25,22-APR-25
1641798,1038877,"A",26-APR-25,0,0,,2191.507847480307,12737.155932493833,52.25032322990949,0,7.6702774661810755,44.580045763728414,6.273,103313,,,,06-JUN-25,08-JUN-25
1642754,1043108,"T",27-MAY-25,0,0,,1229.5229133101175,6680.091054572145,27.68364888758792,0,4.303330196585412,23.380318691002508,8.155,104424,,,,13-JUN-25,27-MAY-25
1646701,1043108,"A",28-MAY-25,0,0,,14851.882269276928,6191.626780332001,87.55428494135744,0,65.88358914631985,21.67069579503759,0,104424,,,,20-JUN-25,28-MAY-25
