"VOYAGE_ID","VESSEL_ID","VOYAGE_STATUS","ESTIMATED_VOYAGE_START_DATE","HAS_CANAL_PASSAGE","IS_BALLAST","CANAL_COST","MILES_DIRECT","MILES_BALLAST","MILES_LOADED","DAYS_TOTAL_AT_SEA","DAYS_TOTAL_IN_PORT","DAYS_BALLAST","DAYS_LOADED","DAYS_WAITING","ORIGIN_PORT_ID","DEST_PORT_ID","RP_BALLAST_ID","RP_LOADED_ID","TERMINAL_ID","LAYCAN_START_UTC","LAYCAN_END_UTC","FREIGHT","GROSS_FREIGHT","NET_FREIGHT","FREIGHT_COST","PORT_COST","HANDLING_COST","VOYAGE_CANAL_COST","FO_COST","DO_COST","VARIOUS_COST","VARIOUS_REVENUE","RUNNING_COST","RUNNING_COST_PER_DAY"
4587371,1656475,"A",12-NOV-25,0,,0,,0,16792.999952338294,32.84583333333333,0,0,32.84583333333333,0,100065,,,,,,,829357.2916666666,829357.2916666666,818990.3255208333,0,0,0,0,0,0,23441.24,0,0,0
4594504,2395587,"A",14-NOV-25,0,,0,,27.999199732179026,4947.841704117865,17.208333333333336,8.75833333333333,0,17.208333333333336,0,102886,100817,,,,17-NOV-25,18-NOV-25,1042188,1097633.89,1058551.8399999999,0,85360.4,0,0,0,0,55692.229999999996,55445.89,0,0
4605315,1042956,"A",01-NOV-25,0,,0,,2603.623833870654,4174.064157061895,22.227777777777778,7.708333333333332,7.965277777777778,14.2625,0,100269,104092,,,,11-NOV-25,12-NOV-25,1155700.0000000002,1244350.0000000002,1197686.8750000002,0,79656.54000000001,0,0,0,0,21195.2,0,0,0
4714961,1042216,"A",13-NOV-25,0,,0,,804.3125262613561,3003.466792751071,18.416666666666664,31.4,4.5458333333333325,13.870833333333332,0,101700,101371,,,,17-NOV-25,18-NOV-25,726125,1631963.95,1575348.79375,0,207489.28,0,0,0,0,10237.82,122226.45000000001,0,0
4855703,2398180,"A",01-AUG-25,0,,0,,2048.092456489645,4536.81231428749,25.008333333333333,17.925000000000004,7.779166666666667,17.229166666666668,0,103370,104406,,,,18-NOV-25,25-NOV-25,1846500,1890626.7,1791102.811111111,0,135658.61,0,0,0,0,320116.6,44126.7,0,0
4896786,1041077,"A",16-NOV-25,0,,0,,4600.125384403205,1854.5991666568457,21.575,9.4375,15.3875,6.1875,0,100089,100652,,,,02-DEC-25,03-DEC-25,575000,666280.5555555555,641295.0347222221,0,96452.15000000001,0,0,0,0,0,50000,0,0
5065667,1041990,"A",27-NOV-25,0,,0,,9330.086215836203,7122.912340210764,55.52638979330089,7.945833333333333,29.679166666666667,25.847223126634226,0,108533,103378,,,,31-DEC-25,31-DEC-25,4538504.109000001,4802504.109000001,4632310.204912501,0,173211.32,0,0,0,0,264942.23,264000,0,0
5160934,1041620,"A",29-NOV-25,0,,0,,0,4765.883859709861,608.0333333333357,0,0.03333333333333333,608.0000000000024,0,104131,110968,,,,,,23408000.000000093,23408000.000000093,22822800.00000009,0,0,0,0,0,0,0,0,0,0
5166640,1041918,"A",03-DEC-25,0,,0,,207.9949411829492,9697.20401538086,20.040972222222223,17.50069444444445,0.8326388888888889,19.208333333333332,0,103029,102475,,,,12-DEC-25,12-DEC-25,3446940,3823481.6666666665,3684301.1041666665,0,397380,0,0,0,0,0,112000,0,0
5170273,1668130,"A",19-NOV-25,0,,0,,1626.2181115313344,6656.875493475776,28.249999999999996,16.47916666666666,4.895833333333333,23.354166666666664,0,102517,101749,,,,28-NOV-25,28-NOV-25,2413014.847515,2619296.7919594445,2521073.1622609654,0,90556.20000000001,0,0,0,0,4627,0,0,0
